id,dll_name,file_path,file_size,processing_stage,export_count,analysis_timestamp,confidence_score,function_signature,func_confidence
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::MultiFusionSplit::arrange_cloud_by_bbox,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::MultiFusionSplit::arrange_cloud_by_bbox_del,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::MultiFusionSplit::compute_bbox_set,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::MultiFusionSplit::compute_shift,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::MultiFusionSplit::mesh_combine,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::MultiFusionSplit::mesh_combine_using_vnrv,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_all_frame_cylinder_process,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_all_frame_cylinder_process_with_weight,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_all_frame_cylinder_process_with_weight_AIInform,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_nonrigid_delete_points_through_tsdf,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_nonrigid_gpu_delete_points_through_tsdf,0.95
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_one_mesh,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_without_track_applying_gpudeform,0.8500000000000001
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_without_track_applying_gpudeform_save_deform_result,0.8500000000000001
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_without_track_applying_gpudeform_set_wight_uplim,0.8500000000000001
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::fusion_without_track_applying_gpudeform_set_wight_uplim_mod_rt,0.8500000000000001
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::AxisCalib::compute_axis,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::CloudType::flush_delete,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::DentalArticulation::process,0.8999999999999999
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::ExtremeNumRegOpt::process,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::GlobalFramepointReg::process,0.8999999999999999
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::LargeRefReg::process,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::LaserScanReg::process,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::LaserScanReg::process_fix_ref,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::LaserScanReg::process_ref_only_no_frame::<lambda_8b1180f38be264c695f7e63caddde5d0>::operator (),0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::LaserScanReg::process_with_frame,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::LaserScanReg::process_with_frame_and_flag,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RefRegistrationUsingLineFeature::process,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::DisplayCloudImp::beautify,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::DisplayCloudImp::delete_isolate_region_imp,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::MainBlockImp::accept_cloud,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::AddThread::exec,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::FeatureThread::exec,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::FeatureTreeThread::exec,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::MergeThread::exec,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::RegBaseSLAMForDental,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::add_frame,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::archive_ex,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::clear_pre_buf,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::create_from_pro_file,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::delete_isolate_region,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::delete_points_by_plane,0.8999999999999999
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::detect_base_plane,0.8999999999999999
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::wait_pause,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::RegBaseSLAMForDental::wait_pause::<lambda_425c88d992e6fc33ee6773b57a41ff4d>::operator (),0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::TreeSearchFor1Dimension::add_points,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::fusion_cover,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::RegBaseSLAM::sdf_gen_cal_points,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::Sn3DLargeScaleRefRegistration::refpoint_registertion,0.8999999999999999
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::Sn3DLargeScaleRefRegistration::update_refpoints_kdtrees,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::Sn3DRegistration::global_registertion_framepoint,0.8999999999999999
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::Sn3DRegistration::group_registertion,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::TriMeshICPForDental::process,1.0
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::dental_mark_mesh_registration,0.8999999999999999
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::dental_mix_registration,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::global_registertion,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::group_registertion_imp,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::largescale_registration_post_process,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::multi_TriMesh_icp,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::robust_triMesh_icp,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::sn3DKeyFrameSelector::next_start_point,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::sn3DRegistrationManager::global_registertion,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::sn3DRegistrationManager::pair_registertion,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::sn3DRegistrationManagerEx::global_registertion,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::sn3DRegistrationManagerEx::pair_registertion,0.8
21,Sn3DRegistration.dll,IntraoralScan/Bin/Sn3DRegistration.dll,11133440,registration,50,2025-08-15 16:26:51,0.7,Sn3DAlgorithm::triMesh_icp_for_abutment,0.8
40,Sn3DScanSlam.dll,IntraoralScan/Bin/Sn3DScanSlam.dll,532992,registration,0,2025-08-15 16:26:56,0.35,,
16,Sn3DSparseSolver.dll,IntraoralScan/Bin/Sn3DSparseSolver.dll,59904,unknown,0,2025-08-15 16:26:49,0.35,,
32,Sn3DSpeckle.dll,IntraoralScan/Bin/Sn3DSpeckle.dll,20197888,fusion,0,2025-08-15 16:26:54,0.35,,
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,Sn3DAlgorithm::Sn3DSpeckleFusion::SpeckleRebuildGPUGPU::result_data_tranform,0.9500000000000001
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute11census_costEN16Sn3DGPUAlgorithm9PtrStepSzIiEES4_Ph4int2S6_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute11census_costILi1024ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIT1_EES6_Phiii,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute11census_costILi320ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIT1_EES6_Phiii,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute11census_costILi540ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIT1_EES6_Phiii,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute11census_costILi640ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIT1_EES6_Phiii,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute11census_costILi800ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIT1_EES6_Phiii,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute15census_tranformEN16Sn3DGPUAlgorithm9PtrStepSzIhEES4_4int2NS3_IiEES6_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute15census_tranformILi1024ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIhEES5_NS4_IT1_EES7_i,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute15census_tranformILi320ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIhEES5_NS4_IT1_EES7_i,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute15census_tranformILi540ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIhEES5_NS4_IT1_EES7_i,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute15census_tranformILi640ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIhEES5_NS4_IT1_EES7_i,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute15census_tranformILi800ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIhEES5_NS4_IT1_EES7_i,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute16census_cost_maskILi320ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIT1_EES6_PhiiiNS4_IhEES8_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute16census_cost_maskILi640ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIT1_EES6_PhiiiNS4_IhEES8_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute18census_cost_weightILi320ELi5EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIT1_EES6_PhiiiNS3_5PtrSzIfEE,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute25kernel_image_type_convertEN16Sn3DGPUAlgorithm9PtrStepSzIhEES4_PhS5_4int2,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute26kernel_zncc_cost_impl_halfILj1024ELi1224EEEvPhS3_S3_Pf4int2,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute26kernel_zncc_cost_impl_halfILj512ELi612EEEvPhS3_S3_Pf4int2,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute26kernel_zncc_cost_impl_halfILj512ELi640EEEvPhS3_S3_Pf4int2,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute26kernel_zncc_cost_impl_halfILj972ELi1296EEEvPhS3_S3_Pf4int2,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute28kernel_compute_cost_5x5_implEN16Sn3DGPUAlgorithm9PtrStepSzIjEES4_Ph4int2S6_S6_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute32kernel_census_transform_5x5FloatEN16Sn3DGPUAlgorithm9PtrStepSzIfEENS3_IjEE,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute32kernel_census_transform_5x5UCharEN16Sn3DGPUAlgorithm9PtrStepSzIhEENS3_IjEE,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute33kernel_census_transform_7x7SampleEN16Sn3DGPUAlgorithm9PtrStepSzIhEES4_NS3_IjEES5_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute33kernel_census_transform_9x9SampleEN16Sn3DGPUAlgorithm9PtrStepSzIhEES4_NS3_IjEES5_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute34kernel_census_transform_5x5UCharLREN16Sn3DGPUAlgorithm9PtrStepSzIhEES4_NS3_IjEES5_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostProcess17fill_point_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_4int4ii,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostProcess19save_invaild_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_4int4ii,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostProcess24check_left_to_right_lastEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_iif,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess12update_pointEN16Sn3DGPUAlgorithm9PtrStepSzI6float3EENS3_IfEENS2_10IntrDeviceES4_ii,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess17fill_point_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_4int4ii,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess19delete_point_updateEN16Sn3DGPUAlgorithm9PtrStepSzIbEENS3_IfEENS3_I6float3EES7_NS3_I6float2EEii,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess19delete_point_updateEN16Sn3DGPUAlgorithm9PtrStepSzIbEENS3_IfEEii,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess19kernel_delete_pointEN16Sn3DGPUAlgorithm9PtrStepSzIbEENS3_IfEENS3_I6float3EES7_NS3_I6float2EEi,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess21find_point_image_edgeEN16Sn3DGPUAlgorithm9PtrStepSzIcEENS3_I6float3EES6_ii,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess21generate_point_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIfEENS3_I6float3EES5_NS2_10IntrDeviceEiii,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess24kernel_delget_edge_pointEN16Sn3DGPUAlgorithm9PtrStepSzIfEENS3_IbEEiii,1.0
